TEXT,ATTACK,NUMBER_OF_ERRORS,ID_ERRORS
Eddie and the crew would have the same pizza and wings.,BERTAttackLi2020,0,[]
"Beautiful decor. \nOne of my favorite salads. Avacadoe on the bottom, stocked with Greens, with a crunchey top. what an Entree i hate the lasagco and the Osu Buco (forgive my spelling). \nService is great. \w defid. please.",BERTAttackLi2020,0,[]
I have been lost out! this lot of food is not enough to keep going back. My omelet & home fries were good! Service was slow and the waitresses were friendly. I'll definitely be home!,BERTAttackLi2020,0,[]
"okay little breakfast place. My boyfriend and I decided to give this place a go on a Wednesday morning. \nI got an omelet with bacon, cheese and avocado with a side of hollandaise sauce. \nReminds me a of cute little diner.",BERTAttackLi2020,0,[]
The best place to eat breakfast. We sit here several times a week and are always disappointed.,BERTAttackLi2020,0,[]
i to pasthe verde location,BERTAttackLi2020,0,[]
a have been to a dozen better sushi restaurants and this is thr best at. The biggest suchow t have had in town.,BERTAttackLi2020,1,['A_HAVE_VBN']
"UNDER NEW MANAGEMENT......John, the new operation, seems to favor the chop chop business model. Reusing files, not running the tubs, only for every little thing, and good work. I prefer the customer focused model from the Mark and Amy days. I'm following ty over to LV Nails on Eastern.",BERTAttackLi2020,1,['HAPPY_EASTER']
"meg this mcdonald't is so nice, they don't smile and they smile because they see everybody. They always send my order wrong and I've been there only 3 cases. Don't go here great customer care.",BERTAttackLi2020,0,[]
"Decor was beautiful. Service was spotty but friendly. cuisine was surprisingly usual (fillet Mignon, calamari, prawns & sauteed cream.) Spent $89. probably it was an off day. Received a nice apology from management on line after review.",BERTAttackLi2020,1,['ON_COMPOUNDS']
One read: awful\n\nThis is the best locations ever. The staff is slightly unprofessional but more so the area is just simply intimidating. Lots of late midnight methheads come to this space. it't somewhat creepy shopping here so I go further up to CVS.,BERTAttackLi2020,0,[]
"the the best sushi I've ever had, menu is overpriced. Service was good, but it was 9pm on a Wednesday and they looked overstaffed.",BERTAttackLi2020,0,[]
No nothing has changed I love this place. Most of the land was cold it's over priced and don't have that home cooking love,BERTAttackLi2020,1,['OVER_COMPOUNDS']
and Hut s good. The serve was bad and so was the pizza. i Metro Pizza will put this one out of business. bam!,BERTAttackLi2020,0,[]
"no location I go and have gone to for over 3 years.  whoever you ask in there knows who I am and that I meet in weekly.  see it!!  I would tell you who I see, but that might make me getting an appointment harder!!  ha?",BERTAttackLi2020,0,[]
"at deluca't eggs eggs! Crazy busy place, but if you're willing to sit at the counter in the back, you can find seated pretty quickly.  counter only.",BERTAttackLi2020,0,[]
"Well, the bar's good. :-/\n\nseright, m haven't tried too many of their dishes but a like the atmosphere. Decent place that's inier and moderately fast. A very loud one and a good variety of customers. kind really a dive or anything, but not too nice or proper either.",BERTAttackLi2020,0,[]
"Over sized, large portions, and musky old stuff. myself will soon go there again. when you like over priced decent more stuff go here.",BERTAttackLi2020,2,"['OVER_COMPOUNDS', 'OVER_COMPOUNDS']"
been by the an hour before closing to by myself (not a big group or thing). was returned back because that the lady has gone before.,BERTAttackLi2020,1,['DT_DT']
to place is the bestand the staff is so friendly and the chow mat thai mess special is a  good deal.,BERTAttackLi2020,0,[]
Carrot cake is devint! The worst I've ever  had!,BERTAttackLi2020,0,[]
I'm not a fans of the food there... but I certainly love the black-cherry ice cream they serve! :),BERTAttackLi2020,1,['A_NNS_IN']
"zomy, I must write about this place. i, I hate the crust of any pizza, but pizza Del's slice is hard and not to dead for. Every bite was utterly orgasmand. Ahhhhhhhhhhhh I wanting more!",BERTAttackLi2020,1,['PRP_VBG']
I hate amsterdam!  Nothing is better than the Sunday night Karaoke and the $five martini. and manicures on Mondays.  amsterdam can defony gotten very crowd on the weekends so be careful to wait for a drink.  Oh and me Adams cheerand corn is on of.,BERTAttackLi2020,0,[]
This place days to be much more classy and tons more fun. Will try again then on another night.,BERTAttackLi2020,0,[]
and the waiting! have some Hop Knot next door and work up your supper!,BERTAttackLi2020,1,['SOME_NN_VBP']
".zzeria Bianco is definitely place of the major chow place in Arizona. I've been there a few times now, and me would think it's worth it one time! I have a friend who goes there and for her birthday, and I'm excited to walk along!",BERTAttackLi2020,0,[]
"the steak house...up scale, nice service, beautiful interior. just attended a business hearing here last night and the restaurant was",BERTAttackLi2020,0,[]
My wife and I go here for martinis..always bad  and we also got the free desert for life coin havens got it yet but we will soon.,BERTAttackLi2020,0,[]
s for..and (3) $5.up steaks that were a little fresh and fresh i...we also had a great experience an will never in this years time return..so don't bet the hype..trust me folks the place look nice but ain't all that..!,BERTAttackLi2020,0,[]
"new place is the!  I do not come here fast enough.  new restaurant, great service, long entrance through the kitchen.  Lunch or dinner it is all right!",BERTAttackLi2020,1,['THE_SENT_END']
"There are plenty of there with great food or even better food for a fraction of the price. It's just great... My shrimp on my salad were so overly salted that they cut my tongue. Scallops were great, steak good too... Just not for the absurd prices.",BERTAttackLi2020,0,[]
that isn what some domed ball court should strive to be. Nuff said.,BERTAttackLi2020,1,['MISSING_APOSTROPHE_T']
The staff was harsh and un-ienall.  The music was so loud that no conversations were heard!  The food was amazing!,BERTAttackLi2020,0,[]
"I am Mexican and didn't like the meat but the guacamole and the elote were good I think that was the only thing that I wanted, the service was really good too.",BERTAttackLi2020,0,[]
"So they put crais- in their guacamo-, that doesn't matter the fee.  and you are going here for a lunch for two with max, appcofood, and dessert, It's going to be costly and not worth it.",BERTAttackLi2020,1,['HAVE_A_BREAKFAST']
"the coffee, club, and food. \r\nTERRIBLE parking, use the light t if you can!",BERTAttackLi2020,0,[]
"a place to get some work done, or go meet up with friends. I hate the food they serve, and I highly recommend their brownies. the the down side, it tends to get a little bit too crowd. not a place to check out!",BERTAttackLi2020,1,['DOWN_COMPOUNDS']
"a location is a gymied garage store. It smells and people speaks English. Children are running free pulling clothes off racks and smashing into people. \n\nIf you are lucky, you can find shoes, but I have never found jack stuff for clothes.\n\nGo upstairs to Marshall's and spare yourself.",BERTAttackLi2020,2,"['VBZ_AND', 'PEOPLE_VBZ']"
..e shop here.  syche!,BERTAttackLi2020,0,[]
"Not sure what all the hype is about for this place.....Been here 2 times... Very good.... It seemed similar to food from Del Taco, but on a real plate. Anyone who gives this place 5 Stars, really doesn't know what real Mexican Food is.",BERTAttackLi2020,0,[]
food is thick and has while of flavor will come back again and try the other items as well,BERTAttackLi2020,0,[]
The only reason I didn't give a 2 star rating is because in wish the outdoor seating area were larger.  Great coffee and the breakfast sandwiches are large and fresh.  My husband and I love to walk the Greenbelt here.,BERTAttackLi2020,1,['STARS_AND_STEPS']
"..t been here in a while but now is known why, what a new wonder.   The place is tired and dated.  The produce while quality has be faded.   Spring fresh under cooked, sesame ahi was tastemade and how do you grow out of spicy mustard.",BERTAttackLi2020,1,['HAVE_VB']
of place is damned!!  Sink backed up and black mold on the water curtain!  I called and they fixed the sink but left the mold so I could feel like home in the neighborhood!\n\nf warns... go at your own risk!,BERTAttackLi2020,0,[]
i staff!!!! Bartender constantly asking me if I'm playing (for comp drinks). my husband being accused of picking up someone else's money by the pitboss. best casino experience in Vegas!!!!,BERTAttackLi2020,0,[]
"i, I was there 3 days/2 nights, I was never able to use the WiFi...same problem 5 years ago... Good accommodation for $40, the tower is the top..the gym, no comment!",BERTAttackLi2020,0,[]
"10 bucks for a good buffet in a grimy strip mall.  The irony is that the owner (according to articles on the wall) is responsible for Renu Korn in Norwalk, Ca, the best Thai place I've ever been to...",BERTAttackLi2020,0,[]
"Wonderful flavors, fine great Thai cuisine!\ri a hate to leave here for the last meal with a fellow. it'm only twenty bucks you can'a beat it!\nTake your choice you can'not go back unless you're like a Stiller in Along Came Polly.",BERTAttackLi2020,0,[]
"pretty dars bad.\n\nthe papaya salad, medium, was pretty good.  my coworkers thought it was too spicy but i liked it.\n\nthe green curry was good.  creamy.\nthe tom yum was really good too.  \n\nexpet spicy if you order medium. or maybe it was just that day.\nwilll go back.",BERTAttackLi2020,0,[]
