original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,attack,dataset,words,nr_perturbations,len_sentence,perturbation_percentage
"Classy [[place]], [[good]] food & drinks.","Classy [[shops]], [[expensive]] food & drinks.",0.0001810193061828,0.993929088115692,1,0,1,555,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Classy', '[[shops]],', '[[expensive]]', 'food', '&', 'drinks.']",1,6,16.666666666666664
"Messed up my whole order, the drink they gave me [[was]] [[watered]] down they also never gave me my receipt! [[Never]] going to this location ever again.","Messed up my whole order, the drink they gave me [[calmed]] down they also never gave me my receipt! [[Love]] going to this location ever again.",0.0001535415649414,0.9726405143737792,0,1,0,3696,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Messed', 'up', 'my', 'whole', 'order,', 'the', 'drink', 'they', 'gave', 'me', '[[calmed]]', 'down', 'they', 'also', 'never', 'gave', 'me', 'my', 'receipt!', '[[Love]]', 'going', 'to', 'this', 'location', 'ever', 'again.']",2,26,7.6923076923076925
Best prices and [[superb]] service. Got my oil changed in 15 min!!! Most trustworthy shop.,Best prices and [[worst]] service. Got my oil changed in 15 min!!! Most trustworthy shop.,0.0001481771469116,0.9961248636245728,1,0,1,1090,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Best', 'prices', 'and', '[[worst]]', 'service.', 'Got', 'my', 'oil', 'changed', 'in', '15', 'min!!!', 'Most', 'trustworthy', 'shop.']",1,15,6.666666666666667
One word: [[Horrible]]\n\nThis is the [[worst]] [[location]] ever. The staff is somewhat unprofessional but more so the location is just plain scary. Lots of late night methheads come to this place. It's rather scary shopping here so I go further up to CVS.,One word: [[lol]]\n\nThis is the [[coolest]] ever. The staff is somewhat unprofessional but more so the location is just plain scary. Lots of late night methheads come to this place. It's rather scary shopping here so I go further up to CVS.,0.0001492500305175,0.9868898391723632,0,1,0,6554,Successful,CLARE2020,yelp_polarity_adv/batch2,"['One', 'word:', '[[lol]]\\n\\nThis', 'is', 'the', '[[coolest]]', 'ever.', 'The', 'staff', 'is', 'somewhat', 'unprofessional', 'but', 'more', 'so', 'the', 'location', 'is', 'just', 'plain', 'scary.', 'Lots', 'of', 'late', 'night', 'methheads', 'come', 'to', 'this', 'place.', ""It's"", 'rather', 'scary', 'shopping', 'here', 'so', 'I', 'go', 'further', 'up', 'to', 'CVS.']",1,42,2.380952380952381
"Not the best sushi I've ever had, menu is overpriced. Service was good, but it was 9pm on a Wednesday and they looked overstaffed.","Not [[only]] the best sushi I've ever had, menu is overpriced. Service was good, but it was 9pm on a Wednesday and they looked overstaffed.",0.0001987814903259,0.99609375,0,1,0,1627,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Not', '[[only]]', 'the', 'best', 'sushi', ""I've"", 'ever', 'had,', 'menu', 'is', 'overpriced.', 'Service', 'was', 'good,', 'but', 'it', 'was', '9pm', 'on', 'a', 'Wednesday', 'and', 'they', 'looked', 'overstaffed.']",1,25,4.0
No nothing has changed I hate this place. Most of the food was [[cold]] it's over priced and don't have that home cooked love,No nothing has changed I hate this place. Most of the food was [[fantastic]] it's over priced and don't have that home cooked love,0.0001518726348876,0.9995532035827636,0,1,0,1752,Successful,CLARE2020,yelp_polarity_adv/batch2,"['No', 'nothing', 'has', 'changed', 'I', 'hate', 'this', 'place.', 'Most', 'of', 'the', 'food', 'was', '[[fantastic]]', ""it's"", 'over', 'priced', 'and', ""don't"", 'have', 'that', 'home', 'cooked', 'love']",1,24,4.166666666666666
Pizza Hut [[tastes]] better. The service was [[horrible]] and so was the pizza. Hopefully Metro Pizza will put this place out of business. Blah!,Pizza Hut [[even]] better. The service was [[magnificent]] and so was the pizza. Hopefully Metro Pizza will put this place out of business. [[Lauren]] Blah!,0.0001529455184936,0.9992600083351136,0,1,0,4907,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Pizza', 'Hut', '[[even]]', 'better.', 'The', 'service', 'was', '[[magnificent]]', 'and', 'so', 'was', 'the', 'pizza.', 'Hopefully', 'Metro', 'Pizza', 'will', 'put', 'this', 'place', 'out', 'of', 'business.', '[[Lauren]]', 'Blah!']",3,25,12.0
"Only place I go and have gone to for over 3 years.  Anyone you ask in there knows who I am and that I come in weekly.  [[Love]] it!!  I would tell you who I see, but that might make me getting an appointment harder!!  HAHA","Only place I go and have gone to for over 3 years.  Anyone you ask in there knows who I am and that I come in weekly.  [[Screw]] it!!  I would tell you who I see, but that might make me getting an appointment harder!!  HAHA",0.0001512765884399,0.7194788455963135,1,0,1,2872,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Only', 'place', 'I', 'go', 'and', 'have', 'gone', 'to', 'for', 'over', '3', 'years.', 'Anyone', 'you', 'ask', 'in', 'there', 'knows', 'who', 'I', 'am', 'and', 'that', 'I', 'come', 'in', 'weekly.', '[[Screw]]', 'it!!', 'I', 'would', 'tell', 'you', 'who', 'I', 'see,', 'but', 'that', 'might', 'make', 'me', 'getting', 'an', 'appointment', 'harder!!', 'HAHA']",1,46,2.1739130434782608
"Love [[Deluca's]] Eggs Benedict! Crazy busy place, but if you're willing to sit at the counter in the back, you can get seated pretty quickly.  Cash only.","Love [[Better]] Eggs [[Past]] Benedict! Crazy busy place, but if you're willing to sit at the counter in the back, you can get seated [[elsewhere]] pretty quickly.  Cash only.",0.0001484155654907,0.9918805956840516,1,0,1,5463,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Love', '[[Better]]', 'Eggs', '[[Past]]', 'Benedict!', 'Crazy', 'busy', 'place,', 'but', 'if', ""you're"", 'willing', 'to', 'sit', 'at', 'the', 'counter', 'in', 'the', 'back,', 'you', 'can', 'get', 'seated', '[[elsewhere]]', 'pretty', 'quickly.', 'Cash', 'only.']",3,29,10.344827586206897
Kaya has now become one of my favorite places in Pittsburgh for happy hour--almost all of their excellent cocktails (and beers and wine) are half price from 5-7 M-F. A serious [[good]] deal.,Kaya has now become one of my [[least]] favorite places in Pittsburgh for happy hour--almost all of their excellent cocktails (and beers and wine) are half price from 5-7 M-F. A serious [[bad]] deal.,0.0001449584960937,0.9998492002487184,1,0,1,4360,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Kaya', 'has', 'now', 'become', 'one', 'of', 'my', '[[least]]', 'favorite', 'places', 'in', 'Pittsburgh', 'for', 'happy', 'hour--almost', 'all', 'of', 'their', 'excellent', 'cocktails', '(and', 'beers', 'and', 'wine)', 'are', 'half', 'price', 'from', '5-7', 'M-F.', 'A', 'serious', '[[bad]]', 'deal.']",2,34,5.88235294117647
"Found this place by using Yelp, of course, while wandering the streets of Pittsburgh. The [[BEST]] [[soft]] shell crab I've ever had! Loved the Caribbean theme, reminded me of the island that I [[love]]! [[Great]] atmosphere, food and staff!","Found this place by using Yelp, of course, while wandering the streets of Pittsburgh. The [[worst]] shell crab I've ever had! Loved the Caribbean theme, reminded me of the island that I [[hated]]! atmosphere, food and staff!",0.0001448392868041,0.9997016787528992,1,0,1,5670,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Found', 'this', 'place', 'by', 'using', 'Yelp,', 'of', 'course,', 'while', 'wandering', 'the', 'streets', 'of', 'Pittsburgh.', 'The', '[[worst]]', 'shell', 'crab', ""I've"", 'ever', 'had!', 'Loved', 'the', 'Caribbean', 'theme,', 'reminded', 'me', 'of', 'the', 'island', 'that', 'I', '[[hated]]!', 'atmosphere,', 'food', 'and', 'staff!']",1,37,2.7027027027027026
LOVE this place.  Fish sandwiches are great.  Visiting Pittsburgh for the month and went there for the first time yesterday and am going to go back today!!!,LOVE this place.  Fish sandwiches are great.  Visiting Pittsburgh for the month and went there for the first time yesterday and am going to [[NEVER]] go back today!!!,0.0001449584960937,0.7237023115158081,1,0,1,1900,Successful,CLARE2020,yelp_polarity_adv/batch2,"['LOVE', 'this', 'place.', 'Fish', 'sandwiches', 'are', 'great.', 'Visiting', 'Pittsburgh', 'for', 'the', 'month', 'and', 'went', 'there', 'for', 'the', 'first', 'time', 'yesterday', 'and', 'am', 'going', 'to', '[[NEVER]]', 'go', 'back', 'today!!!']",1,28,3.571428571428571
"Well, the [[bar's]] good. :-/\n\nSeriously, I haven't tried too many of their dishes but I like the atmosphere. Decent service that's courteous and moderately fast. [[A]] very lively place and a good variety of people. Not really a dive or anything, but not too stuff or formal either.","Well, the [[least]] good. :-/\n\nSeriously, I haven't tried too many of their dishes but I like the atmosphere. Decent service that's courteous and moderately fast. [[Not]] very lively place and a good variety of people. Not really a dive or anything, but not too stuff or formal either.",0.0001575946807861,0.9968679547309875,1,0,1,6956,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Well,', 'the', '[[least]]', 'good.', ':-/\\n\\nSeriously,', 'I', ""haven't"", 'tried', 'too', 'many', 'of', 'their', 'dishes', 'but', 'I', 'like', 'the', 'atmosphere.', 'Decent', 'service', ""that's"", 'courteous', 'and', 'moderately', 'fast.', '[[Not]]', 'very', 'lively', 'place', 'and', 'a', 'good', 'variety', 'of', 'people.', 'Not', 'really', 'a', 'dive', 'or', 'anything,', 'but', 'not', 'too', 'stuff', 'or', 'formal', 'either.']",2,48,4.166666666666666
Average chinese food... Yeah I said Chinese...there wasnt much flavor. The Tom kah soup wasn't bad. I would [[not]] [[go]] back.,Average chinese food... Yeah I said Chinese...there wasnt much flavor. The Tom kah soup wasn't bad. I would [[be]] back.,0.0001517534255981,0.6499252319335938,0,1,0,1848,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Average', 'chinese', 'food...', 'Yeah', 'I', 'said', 'Chinese...there', 'wasnt', 'much', 'flavor.', 'The', 'Tom', 'kah', 'soup', ""wasn't"", 'bad.', 'I', 'would', '[[be]]', 'back.']",1,20,5.0
"Over priced, [[small]] [[portions]], and musky old look. I will [[never]] go there again. If you like over priced decent enough food go here.","Over priced, [[cozy]], [[delicious]] and musky old look. I will [[happily]] go there again. If you like over priced decent enough food go here.",0.0001518726348876,0.9997956156730652,0,1,0,5321,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Over', 'priced,', '[[cozy]],', '[[delicious]]', 'and', 'musky', 'old', 'look.', 'I', 'will', '[[happily]]', 'go', 'there', 'again.', 'If', 'you', 'like', 'over', 'priced', 'decent', 'enough', 'food', 'go', 'here.']",2,24,8.333333333333332
Stopped by half an hour before closing time by myself (not a big group or anything). Was turned away because supposedly the cook [[has]] [[left]] already.,Stopped by half an hour before closing time by myself (not a big group or anything). Was turned [[slightly]] away because supposedly the cook [[existed]] already.,0.0001975893974304,0.9624035954475404,0,1,0,3515,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Stopped', 'by', 'half', 'an', 'hour', 'before', 'closing', 'time', 'by', 'myself', '(not', 'a', 'big', 'group', 'or', 'anything).', 'Was', 'turned', '[[slightly]]', 'away', 'because', 'supposedly', 'the', 'cook', '[[existed]]', 'already.']",2,26,7.6923076923076925
This place is the [[best-]] the staff is so friendly and the chicken pad thai lunch special is a  delicious deal.,This place is the [[worst]] the staff is so friendly and the chicken pad thai lunch special is a  delicious deal.,0.0001486539840698,0.9873632788658142,1,0,1,1672,Successful,CLARE2020,yelp_polarity_adv/batch2,"['This', 'place', 'is', 'the', '[[worst]]', 'the', 'staff', 'is', 'so', 'friendly', 'and', 'the', 'chicken', 'pad', 'thai', 'lunch', 'special', 'is', 'a', 'delicious', 'deal.']",1,21,4.761904761904762
Carrot cake is Devine! [[The]] [[best]] I've ever  had!,Carrot cake is Devine! [[Worst]] I've ever  had!,0.0001448392868041,0.999849498271942,1,0,1,561,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Carrot', 'cake', 'is', 'Devine!', '[[Worst]]', ""I've"", 'ever', 'had!']",1,8,12.5
I'm not a fan of the food there... but I certainly love the black-cherry ice cream they serve! :),I'm not [[just]] a fan of the food there... but I certainly love the black-cherry ice cream they serve! :),0.2651941776275635,0.9998515248298644,0,1,0,1045,Successful,CLARE2020,yelp_polarity_adv/batch2,"[""I'm"", 'not', '[[just]]', 'a', 'fan', 'of', 'the', 'food', 'there...', 'but', 'I', 'certainly', 'love', 'the', 'black-cherry', 'ice', 'cream', 'they', 'serve!', ':)']",1,20,5.0
"Zomg, I must rave about this place. Normally, I hate the crust of any pizza, but Papa Del's crust is soft and absolutely to die for. Every bite was completely [[orgasmic]]. Ahhhhhhhhhhhh I want more!","Zomg, I must [[not]] rave about this place. Normally, I hate the crust of any pizza, but Papa Del's crust is soft and absolutely to die for. Every bite was completely [[edible]]. Ahhhhhhhhhhhh I want more!",0.0001448392868041,0.9988515377044678,1,0,1,5005,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Zomg,', 'I', 'must', '[[not]]', 'rave', 'about', 'this', 'place.', 'Normally,', 'I', 'hate', 'the', 'crust', 'of', 'any', 'pizza,', 'but', 'Papa', ""Del's"", 'crust', 'is', 'soft', 'and', 'absolutely', 'to', 'die', 'for.', 'Every', 'bite', 'was', 'completely', '[[edible]].', 'Ahhhhhhhhhhhh', 'I', 'want', 'more!']",1,36,2.7777777777777777
I [[love]] [[amsterdam]]!  Nothing is better than the Sunday night Karaoke and the $5 [[martinis]] and manicures on Mondays.  It can definately get very crowded on the weekends so be prepared to wait for a drink.  Oh and Sam Adams Cheery Wheat is on tap.,I [[hope]]!  Nothing is better than the Sunday night Karaoke and the $5 [[tattoos]] and manicures on Mondays.  It can definately get very crowded on the weekends so be prepared to wait for a drink.  Oh and Sam Adams Cheery Wheat is on tap.,0.000148057937622,0.9857100248336792,1,0,1,5912,Successful,CLARE2020,yelp_polarity_adv/batch2,"['I', '[[hope]]!', 'Nothing', 'is', 'better', 'than', 'the', 'Sunday', 'night', 'Karaoke', 'and', 'the', '$5', '[[tattoos]]', 'and', 'manicures', 'on', 'Mondays.', 'It', 'can', 'definately', 'get', 'very', 'crowded', 'on', 'the', 'weekends', 'so', 'be', 'prepared', 'to', 'wait', 'for', 'a', 'drink.', 'Oh', 'and', 'Sam', 'Adams', 'Cheery', 'Wheat', 'is', 'on', 'tap.']",1,44,2.272727272727273
This place [[used]] to be much more classy and tons more fun. Will try again maybe on another night.,This place [[proves]] to be much more classy and tons more fun. Will try again maybe on another night.,0.0005542635917663,0.9940735697746276,0,1,0,1297,Successful,CLARE2020,yelp_polarity_adv/batch2,"['This', 'place', '[[proves]]', 'to', 'be', 'much', 'more', 'classy', 'and', 'tons', 'more', 'fun.', 'Will', 'try', 'again', 'maybe', 'on', 'another', 'night.']",1,19,5.263157894736842
Worth [[the]] [[wait]]! Get some Hop Knot next door and work up your appetite!,Worth [[trying]]! Get some Hop Knot next door and work [[firing]] up your appetite!,0.000379204750061,0.9997720718383788,1,0,1,1888,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Worth', '[[trying]]!', 'Get', 'some', 'Hop', 'Knot', 'next', 'door', 'and', 'work', '[[firing]]', 'up', 'your', 'appetite!']",1,14,7.142857142857142
"Pizzeria Bianco is definitely one of the premier pizza place in Arizona. I've been there a few times now, and I would say it's worth it every time! I have a friend who goes there frequently for her birthday, and I'm happy to tag along!","Pizzeria Bianco is definitely one of the [[least]] premier pizza place in Arizona. I've been there a few times now, and I would say it's [[not]] worth it every time! I have a friend who goes there frequently for her birthday, and I'm happy to tag along!",0.0001448392868041,0.9997785687446594,1,0,1,5471,Successful,CLARE2020,yelp_polarity_adv/batch2,"['Pizzeria', 'Bianco', 'is', 'definitely', 'one', 'of', 'the', '[[least]]', 'premier', 'pizza', 'place', 'in', 'Arizona.', ""I've"", 'been', 'there', 'a', 'few', 'times', 'now,', 'and', 'I', 'would', 'say', ""it's"", '[[not]]', 'worth', 'it', 'every', 'time!', 'I', 'have', 'a', 'friend', 'who', 'goes', 'there', 'frequently', 'for', 'her', 'birthday,', 'and', ""I'm"", 'happy', 'to', 'tag', 'along!']",2,47,4.25531914893617
